date,core_num,species,dead_live,plant_num,height_cm,id,day,timeSinceLast,new.core.id
160629,5,SA,D,125,11.3,SA_5_125,6/29/2016,7,SA05
160629,5,SA,L,92,8.4,SA_5_92,6/29/2016,7,SA05
160629,5,SA,L,128,14.2,SA_5_128,6/29/2016,7,SA05
160629,5,SA,L,109,10.4,SA_5_109,6/29/2016,7,SA05
160629,5,SA,L,96,11.4,SA_5_96,6/29/2016,7,SA05
160629,5,SA,L,187,4,SA_5_187,6/29/2016,7,SA05
160629,5,SA,L,155,9,SA_5_155,6/29/2016,7,SA05
160629,5,SA,D,108,2.5,SA_5_108,6/29/2016,7,SA05
160629,5,SA,L,189,9.3,SA_5_189,6/29/2016,7,SA05
160629,5,SA,L,138,18.6,SA_5_138,6/29/2016,NA,SA05
160629,5,SA,L,162,14.1,SA_5_162,6/29/2016,7,SA05
160629,5,SA,L,193,16,SA_5_193,6/29/2016,7,SA05
160629,5,SA,L,93,15.1,SA_5_93,6/29/2016,7,SA05
160629,5,SA,L,188,19.7,SA_5_188,6/29/2016,7,SA05
160629,5,SA,L,119,10.2,SA_5_119,6/29/2016,7,SA05
160629,5,SA,L,84,17.5,SA_5_84,6/29/2016,7,SA05
160629,5,SA,L,64,20,SA_5_64,6/29/2016,NA,SA05
160629,5,SA,L,98,12.9,SA_5_98,6/29/2016,7,SA05
160629,5,SA,L,143,11,SA_5_143,6/29/2016,7,SA05
160629,5,SA,L,141,12.5,SA_5_141,6/29/2016,7,SA05
160629,5,SA,L,180,7.5,SA_5_180,6/29/2016,7,SA05
160629,5,SA,L,142,13.1,SA_5_142,6/29/2016,NA,SA05
160629,5,SA,L,163,17,SA_5_163,6/29/2016,7,SA05
160629,5,SA,L,105,13.7,SA_5_105,6/29/2016,7,SA05
160629,5,SA,L,174,17.2,SA_5_174,6/29/2016,7,SA05
160629,5,SA,L,106,13.2,SA_5_106,6/29/2016,7,SA05
160629,5,SA,L,156,5.3,SA_5_156,6/29/2016,7,SA05
160629,5,SA,L,158,9.9,SA_5_158,6/29/2016,7,SA05
160629,5,SA,L,120,10.5,SA_5_120,6/29/2016,7,SA05
160629,5,SA,L,110,13.2,SA_5_110,6/29/2016,7,SA05
160629,5,SA,L,112,15.5,SA_5_112,6/29/2016,7,SA05
160629,5,SA,L,87,1.9,SA_5_87,6/29/2016,NA,SA05
160629,5,SA,L,66,6.2,SA_5_66,6/29/2016,NA,SA05
160629,2,DS,L,141,25.1,DS_2_141,6/29/2016,7,DS02
160629,2,DS,L,80,8.7,DS_2_80,6/29/2016,7,DS02
160629,2,DS,L,123,25.3,DS_2_123,6/29/2016,7,DS02
160629,2,DS,L,175,32.1,DS_2_175,6/29/2016,7,DS02
160629,2,DS,L,132,23.9,DS_2_132,6/29/2016,NA,DS02
160629,2,DS,L,198,27.9,DS_2_198,6/29/2016,7,DS02
160629,2,DS,L,83,25.2,DS_2_83,6/29/2016,7,DS02
160629,2,DS,D,185,12.6,DS_2_185,6/29/2016,7,DS02
160629,2,DS,L,101,24.5,DS_2_101,6/29/2016,7,DS02
160629,2,DS,L,86,17,DS_2_86,6/29/2016,7,DS02
160629,2,DS,L,115,3.4,DS_2_115,6/29/2016,7,DS02
160629,2,DS,L,200,4.4,DS_2_200,6/29/2016,7,DS02
160629,2,DS,L,130,25,DS_2_130,6/29/2016,7,DS02
160629,2,DS,L,176,28,DS_2_176,6/29/2016,NA,DS02
160629,2,DS,L,104,26.2,DS_2_104,6/29/2016,7,DS02
160629,2,DS,L,174,28.7,DS_2_174,6/29/2016,7,DS02
160629,2,DS,L,94,25,DS_2_94,6/29/2016,7,DS02
160629,2,DS,L,128,9.2,DS_2_128,6/29/2016,7,DS02
160629,2,DS,L,192,18.1,DS_2_192,6/29/2016,7,DS02
160629,2,DS,L,190,8.1,DS_2_190,6/29/2016,7,DS02
160629,2,DS,L,152,23.2,DS_2_152,6/29/2016,7,DS02
160629,2,DS,D,126,9.7,DS_2_126,6/29/2016,7,DS02
160629,2,DS,L,79,20.2,DS_2_79,6/29/2016,7,DS02
160629,2,DS,L,137,5.7,DS_2_137,6/29/2016,7,DS02
160629,2,DS,L,127,27,DS_2_127,6/29/2016,7,DS02
160629,2,DS,L,131,27.4,DS_2_131,6/29/2016,7,DS02
160629,2,DS,L,193,31.6,DS_2_193,6/29/2016,7,DS02
160629,2,DS,L,145,1.1,DS_2_145,6/29/2016,7,DS02
160629,6,DS,L,105,13.2,DS_6_105,6/29/2016,7,DS06
160629,6,DS,L,145,18.7,DS_6_145,6/29/2016,NA,DS06
160629,6,DS,L,169,26.5,DS_6_169,6/29/2016,7,DS06
160629,6,DS,L,87,9.2,DS_6_87,6/29/2016,7,DS06
160629,6,DS,L,104,23.3,DS_6_104,6/29/2016,7,DS06
160629,6,DS,L,112,30,DS_6_112,6/29/2016,7,DS06
160629,6,DS,L,199,14.5,DS_6_199,6/29/2016,NA,DS06
160629,6,DS,L,144,4.2,DS_6_144,6/29/2016,7,DS06
160629,6,DS,L,152,NA,DS_6_152,6/29/2016,NA,DS06
160629,6,DS,L,173,22.4,DS_6_173,6/29/2016,7,DS06
160629,6,DS,L,78,4.5,DS_6_78,6/29/2016,NA,DS06
160629,6,DS,L,93,3.2,DS_6_93,6/29/2016,NA,DS06
160629,6,DS,L,91,4,DS_6_91,6/29/2016,NA,DS06
160629,6,DS,L,88,2.2,DS_6_88,6/29/2016,NA,DS06
160629,5,DS,L,40,22.5,DS_5_40,6/29/2016,7,DS05
160629,5,DS,L,43,23.5,DS_5_43,6/29/2016,7,DS05
160629,5,DS,L,44,11.4,DS_5_44,6/29/2016,7,DS05
160629,5,DS,L,47,14.3,DS_5_47,6/29/2016,7,DS05
160629,5,DS,L,48,13.3,DS_5_48,6/29/2016,7,DS05
160629,5,DS,L,50,21.2,DS_5_50,6/29/2016,7,DS05
160629,5,DS,L,41,25.4,DS_5_41,6/29/2016,NA,DS05
160629,5,DS,L,46,9.4,DS_5_46,6/29/2016,7,DS05
160629,5,DS,L,49,21.6,DS_5_49,6/29/2016,7,DS05
160629,5,DS,L,42,10,DS_5_42,6/29/2016,7,DS05
160629,5,DS,L,79,15.2,DS_5_79,6/29/2016,7,DS05
160629,5,DS,L,166,25.2,DS_5_166,6/29/2016,7,DS05
160629,5,DS,L,39,15.6,DS_5_39,6/29/2016,7,DS05
160629,5,DS,L,38,18.5,DS_5_38,6/29/2016,7,DS05
160629,5,DS,L,169,12.2,DS_5_169,6/29/2016,NA,DS05
160629,5,DS,L,37,25.5,DS_5_37,6/29/2016,7,DS05
160629,5,DS,L,35,20.8,DS_5_35,6/29/2016,7,DS05
160629,5,DS,L,36,15.2,DS_5_36,6/29/2016,7,DS05
160629,5,DS,D,34,20.9,DS_5_34,6/29/2016,7,DS05
160629,5,DS,L,33,11,DS_5_33,6/29/2016,7,DS05
160629,5,DS,L,31,22.5,DS_5_31,6/29/2016,7,DS05
160629,5,DS,L,32,25.7,DS_5_32,6/29/2016,7,DS05
160629,5,DS,L,30,21.4,DS_5_30,6/29/2016,7,DS05
160629,5,DS,L,92,0.7,DS_5_92,6/29/2016,NA,DS05
160629,5,DS,L,77,5,DS_5_77,6/29/2016,NA,DS05
160629,2,SA,L,97,16.4,SA_2_97,6/29/2016,7,SA02
160629,2,SA,L,100,12.2,SA_2_100,6/29/2016,7,SA02
160629,2,SA,L,84,14.1,SA_2_84,6/29/2016,7,SA02
160629,2,SA,L,82,12,SA_2_82,6/29/2016,7,SA02
160629,2,SA,L,108,15.2,SA_2_108,6/29/2016,7,SA02
160629,2,SA,L,107,14.9,SA_2_107,6/29/2016,7,SA02
160629,2,SA,L,106,16.2,SA_2_106,6/29/2016,7,SA02
160629,2,SA,L,105,17.1,SA_2_105,6/29/2016,7,SA02
160629,2,SA,L,81,18.5,SA_2_81,6/29/2016,7,SA02
160629,2,SA,L,80,17.4,SA_2_80,6/29/2016,7,SA02
160629,2,SA,L,83,18.2,SA_2_83,6/29/2016,7,SA02
160629,2,SA,L,101,15.2,SA_2_101,6/29/2016,7,SA02
160629,2,SA,L,102,17.6,SA_2_102,6/29/2016,7,SA02
160629,2,SA,L,109,16.1,SA_2_109,6/29/2016,7,SA02
160629,2,SA,L,99,18.4,SA_2_99,6/29/2016,7,SA02
160629,2,SA,L,89,14.4,SA_2_89,6/29/2016,NA,SA02
160629,2,SA,L,76,16.3,SA_2_76,6/29/2016,7,SA02
160629,2,SA,L,104,15.4,SA_2_104,6/29/2016,7,SA02
160629,2,SA,L,77,18.2,SA_2_77,6/29/2016,7,SA02
160629,2,SA,L,78,16,SA_2_78,6/29/2016,7,SA02
160629,2,SA,L,103,15.5,SA_2_103,6/29/2016,7,SA02
160629,2,SA,L,79,16.1,SA_2_79,6/29/2016,7,SA02
160629,2,SA,L,173,6.8,SA_2_173,6/29/2016,NA,SA02
160629,2,SA,L,185,2.7,SA_2_185,6/29/2016,NA,SA02
160629,2,SA,L,156,12.3,SA_2_156,6/29/2016,NA,SA02
160629,11,SA,L,95,11.7,SA_11_95,6/29/2016,7,SA11
160629,11,SA,L,137,6.2,SA_11_137,6/29/2016,7,SA11
160629,11,SA,L,160,11.5,SA_11_160,6/29/2016,7,SA11
160629,11,SA,D,161,8.7,SA_11_161,6/29/2016,7,SA11
160629,11,SA,L,181,13.5,SA_11_181,6/29/2016,7,SA11
160629,11,SA,L,100,11.3,SA_11_100,6/29/2016,7,SA11
160629,11,SA,L,90,6.5,SA_11_90,6/29/2016,7,SA11
160629,11,SA,L,170,11.2,SA_11_170,6/29/2016,7,SA11
160629,11,SA,L,140,9.5,SA_11_140,6/29/2016,7,SA11
160629,11,SA,L,129,8.2,SA_11_129,6/29/2016,7,SA11
160629,11,SA,L,166,10,SA_11_166,6/29/2016,NA,SA11
160629,11,SA,L,88,13.5,SA_11_88,6/29/2016,7,SA11
160629,11,SA,L,157,10.9,SA_11_157,6/29/2016,7,SA11
160629,11,SA,L,83,13.2,SA_11_83,6/29/2016,7,SA11
160629,11,SA,L,131,10.1,SA_11_131,6/29/2016,7,SA11
160629,11,SA,L,138A,8.5,SA_11_138A,6/29/2016,NA,SA11
160629,11,SA,L,145,16.8,SA_11_145,6/29/2016,7,SA11
160629,11,SA,L,186,14.5,SA_11_186,6/29/2016,7,SA11
160629,11,SA,L,180,15,SA_11_180,6/29/2016,NA,SA11
160629,11,SA,L,184,9.1,SA_11_184,6/29/2016,7,SA11
160629,11,SA,D,194,9.5,SA_11_194,6/29/2016,7,SA11
160629,11,SA,L,165,10.6,SA_11_165,6/29/2016,7,SA11
160629,11,SA,L,138,9.7,SA_11_138,6/29/2016,7,SA11
160629,11,SA,L,173,14.7,SA_11_173,6/29/2016,7,SA11
160629,11,SA,L,182,14.3,SA_11_182,6/29/2016,7,SA11
160629,11,SA,L,198,9.4,SA_11_198,6/29/2016,7,SA11
160629,11,SA,D,149,7.5,SA_11_149,6/29/2016,7,SA11
160629,11,SA,L,82,5.7,SA_11_82,6/29/2016,7,SA11
160629,11,SA,L,147,10.2,SA_11_147,6/29/2016,7,SA11
160629,11,SA,L,114,11.8,SA_11_114,6/29/2016,7,SA11
160629,11,SA,L,130,10.6,SA_11_130,6/29/2016,7,SA11
160629,11,SA,L,146,13.1,SA_11_146,6/29/2016,7,SA11
160629,11,SA,L,68,12.1,SA_11_68,6/29/2016,7,SA11
160629,11,SA,L,148,12.2,SA_11_148,6/29/2016,7,SA11
160629,11,SA,D,168,11.7,SA_11_168,6/29/2016,7,SA11
160629,11,SA,L,91,13.4,SA_11_91,6/29/2016,7,SA11
160629,11,SA,L,144,6.9,SA_11_144,6/29/2016,7,SA11
160629,11,SA,L,178,12.2,SA_11_178,6/29/2016,7,SA11
160629,10,DS,L,75,24.5,DS_10_75,6/29/2016,7,DS10
160629,10,DS,L,74,27.7,DS_10_74,6/29/2016,7,DS10
160629,10,DS,L,69,8.6,DS_10_69,6/29/2016,7,DS10
160629,10,DS,L,67,24.4,DS_10_67,6/29/2016,7,DS10
160629,10,DS,L,68,11,DS_10_68,6/29/2016,7,DS10
160629,10,DS,L,91,10.3,DS_10_91,6/29/2016,7,DS10
160629,10,DS,L,96,17.1,DS_10_96,6/29/2016,7,DS10
160629,10,DS,L,73,24.3,DS_10_73,6/29/2016,7,DS10
160629,10,DS,L,93,27.5,DS_10_93,6/29/2016,7,DS10
160629,10,DS,L,92,20.6,DS_10_92,6/29/2016,7,DS10
160629,10,DS,L,88,8.5,DS_10_88,6/29/2016,7,DS10
160629,10,DS,L,87,19,DS_10_87,6/29/2016,7,DS10
160629,10,DS,L,86,27.2,DS_10_86,6/29/2016,7,DS10
160629,10,DS,L,89,15.1,DS_10_89,6/29/2016,7,DS10
160629,10,DS,L,90,26.4,DS_10_90,6/29/2016,7,DS10
160629,10,DS,L,95,27.2,DS_10_95,6/29/2016,7,DS10
160629,10,DS,L,70,13.4,DS_10_70,6/29/2016,7,DS10
160629,10,DS,L,72,15.6,DS_10_72,6/29/2016,7,DS10
160629,10,DS,D,71,14.1,DS_10_71,6/29/2016,7,DS10
160629,10,DS,L,94,13,DS_10_94,6/29/2016,7,DS10
160629,10,DS,L,161,21.4,DS_10_161,6/29/2016,NA,DS10
160629,10,DS,L,116,2.6,DS_10_116,6/29/2016,NA,DS10
160629,10,DS,L,152,2.1,DS_10_152,6/29/2016,NA,DS10
160629,10,DS,L,77,19.1,DS_10_77,6/29/2016,NA,DS10
160629,10,DS,L,180,24.7,DS_10_180,6/29/2016,NA,DS10
160629,6,SA,D,185,6.7,SA_6_185,6/29/2016,7,SA06
160629,6,SA,D,63,13.2,SA_6_63,6/29/2016,7,SA06
160629,6,SA,L,89,16.8,SA_6_89,6/29/2016,7,SA06
160629,6,SA,L,7,15.7,SA_6_7,6/29/2016,7,SA06
160629,6,SA,L,19,8.1,SA_6_19,6/29/2016,7,SA06
160629,6,SA,L,92,8.8,SA_6_92,6/29/2016,7,SA06
160629,6,SA,L,67,7.4,SA_6_67,6/29/2016,7,SA06
160629,6,SA,L,58,13.5,SA_6_58,6/29/2016,7,SA06
160629,6,SA,L,78,15.5,SA_6_78,6/29/2016,7,SA06
160629,6,SA,L,61,10.2,SA_6_61,6/29/2016,7,SA06
160629,6,SA,L,125,11.1,SA_6_125,6/29/2016,NA,SA06
160629,6,SA,D,52,8.9,SA_6_52,6/29/2016,7,SA06
160629,6,SA,L,1,9,SA_6_1,6/29/2016,7,SA06
160629,6,SA,L,120,12.5,SA_6_120,6/29/2016,7,SA06
160629,6,SA,L,66,14.2,SA_6_66,6/29/2016,7,SA06
160629,6,SA,L,65,16.1,SA_6_65,6/29/2016,7,SA06
160629,6,SA,L,77,13.9,SA_6_77,6/29/2016,7,SA06
160629,6,SA,L,74,13.1,SA_6_74,6/29/2016,7,SA06
160629,6,SA,L,109,12.8,SA_6_109,6/29/2016,7,SA06
160629,6,SA,L,179,10,SA_6_179,6/29/2016,7,SA06
160629,6,SA,L,36,15.7,SA_6_36,6/29/2016,7,SA06
160629,6,SA,D,183,5.8,SA_6_183,6/29/2016,7,SA06
160629,6,SA,L,60,16.5,SA_6_60,6/29/2016,7,SA06
160629,6,SA,L,108,3.7,SA_6_108,6/29/2016,NA,SA06
160629,7,DS,L,139,12,DS_7_139,6/29/2016,7,DS07
160629,7,DS,L,196,24.7,DS_7_196,6/29/2016,7,DS07
160629,7,DS,L,117,22.1,DS_7_117,6/29/2016,7,DS07
160629,7,DS,L,127,26,DS_7_127,6/29/2016,7,DS07
160629,7,DS,L,197,19.6,DS_7_197,6/29/2016,7,DS07
160629,7,DS,L,136,10,DS_7_136,6/29/2016,7,DS07
160629,7,DS,L,134,10.3,DS_7_134,6/29/2016,7,DS07
160629,7,DS,L,87,4.5,DS_7_87,6/29/2016,7,DS07
160629,7,DS,L,176,28.4,DS_7_176,6/29/2016,7,DS07
160629,7,DS,L,23,29,DS_7_23,6/29/2016,NA,DS07
160629,7,DS,L,118,27.2,DS_7_118,6/29/2016,7,DS07
160629,7,DS,L,135,27.5,DS_7_135,6/29/2016,NA,DS07
160629,7,DS,L,126,27.9,DS_7_126,6/29/2016,7,DS07
160629,7,DS,L,103,29.5,DS_7_103,6/29/2016,7,DS07
160629,7,DS,L,107,28.6,DS_7_107,6/29/2016,7,DS07
160629,7,DS,L,190,26.6,DS_7_190,6/29/2016,7,DS07
160629,7,DS,L,191,22.5,DS_7_191,6/29/2016,7,DS07
160629,7,DS,L,116,27.5,DS_7_116,6/29/2016,7,DS07
160629,7,DS,L,150,26.4,DS_7_150,6/29/2016,7,DS07
160706,2,SA,L,97,17.1,SA_2_97,7/6/2016,7,SA02
160706,2,SA,L,100,13,SA_2_100,7/6/2016,7,SA02
160706,2,SA,L,84,15.4,SA_2_84,7/6/2016,7,SA02
160706,2,SA,L,82,12.6,SA_2_82,7/6/2016,7,SA02
160706,2,SA,L,107,15.1,SA_2_107,7/6/2016,7,SA02
160706,2,SA,L,108,15.5,SA_2_108,7/6/2016,7,SA02
160706,2,SA,L,106,15.7,SA_2_106,7/6/2016,7,SA02
160706,2,SA,L,156,12.3,SA_2_156,7/6/2016,7,SA02
160706,2,SA,L,105,17.5,SA_2_105,7/6/2016,7,SA02
160706,2,SA,L,81,19.7,SA_2_81,7/6/2016,7,SA02
160706,2,SA,L,80,18,SA_2_80,7/6/2016,7,SA02
160706,2,SA,L,173,8.4,SA_2_173,7/6/2016,7,SA02
160706,2,SA,L,77,19.3,SA_2_77,7/6/2016,7,SA02
160706,2,SA,L,104,16,SA_2_104,7/6/2016,7,SA02
160706,2,SA,L,76,17.1,SA_2_76,7/6/2016,7,SA02
160706,2,SA,L,98,14.5,SA_2_98,7/6/2016,14,SA02
160706,2,SA,L,99,18.8,SA_2_99,7/6/2016,7,SA02
160706,2,SA,L,109,16,SA_2_109,7/6/2016,7,SA02
160706,2,SA,L,183,11.4,SA_2_183,7/6/2016,NA,SA02
160706,2,SA,L,102,18.4,SA_2_102,7/6/2016,7,SA02
160706,2,SA,L,101,16.3,SA_2_101,7/6/2016,7,SA02
160706,2,SA,L,83,19,SA_2_83,7/6/2016,7,SA02
160706,2,SA,L,185,3.2,SA_2_185,7/6/2016,7,SA02
160706,2,SA,L,79,10.5,SA_2_79,7/6/2016,7,SA02
160706,2,SA,L,78,16.8,SA_2_78,7/6/2016,7,SA02
160706,2,SA,L,103,17.2,SA_2_103,7/6/2016,7,SA02
160706,2,SA,L,71,15.3,SA_2_71,7/6/2016,NA,SA02
160706,10,SA,L,107,10.8,SA_10_107,7/6/2016,7,SA10
160706,10,SA,L,135,18.6,SA_10_135,7/6/2016,7,SA10
160706,10,SA,L,108,7.5,SA_10_108,7/6/2016,7,SA10
160706,10,SA,L,147,19,SA_10_147,7/6/2016,7,SA10
160706,10,SA,L,164,19.2,SA_10_164,7/6/2016,7,SA10
160706,10,SA,L,150,15.4,SA_10_150,7/6/2016,7,SA10
160706,10,SA,L,162,10.9,SA_10_162,7/6/2016,7,SA10
160706,10,SA,L,136,10.6,SA_10_136,7/6/2016,7,SA10
160706,10,SA,L,142,14.8,SA_10_142,7/6/2016,7,SA10
160706,10,SA,L,106,10.7,SA_10_106,7/6/2016,7,SA10
160706,10,SA,L,172,17.9,SA_10_172,7/6/2016,7,SA10
160706,10,SA,L,181,19.2,SA_10_181,7/6/2016,7,SA10
160706,10,SA,L,169,4.6,SA_10_169,7/6/2016,7,SA10
160706,10,SA,L,156,11.2,SA_10_156,7/6/2016,7,SA10
160706,10,SA,L,166,18.8,SA_10_166,7/6/2016,7,SA10
160706,10,SA,L,170,7.4,SA_10_170,7/6/2016,7,SA10
160706,10,SA,L,105,6.2,SA_10_105,7/6/2016,7,SA10
160706,10,SA,L,191,4.8,SA_10_191,7/6/2016,7,SA10
160706,10,SA,L,160,13,SA_10_160,7/6/2016,7,SA10
160706,10,SA,L,163,5.7,SA_10_163,7/6/2016,7,SA10
160706,10,SA,L,118,16.7,SA_10_118,7/6/2016,7,SA10
160706,10,SA,L,155,24.2,SA_10_155,7/6/2016,7,SA10
160706,10,SA,L,159,7.2,SA_10_159,7/6/2016,7,SA10
160706,10,SA,L,121,5,SA_10_121,7/6/2016,7,SA10
160706,10,SA,L,182,10.1,SA_10_182,7/6/2016,7,SA10
160706,10,SA,L,134,20.9,SA_10_134,7/6/2016,7,SA10
160706,10,SA,L,168,6,SA_10_168,7/6/2016,7,SA10
160706,10,SA,L,161,16,SA_10_161,7/6/2016,7,SA10
160706,10,SA,L,52,2.7,SA_10_52,7/6/2016,NA,SA10
160706,7,SA,L,81,14.1,SA_7_81,7/6/2016,7,SA07
160706,7,SA,L,140,16.1,SA_7_140,7/6/2016,7,SA07
160706,7,SA,L,122,13,SA_7_122,7/6/2016,7,SA07
160706,7,SA,L,150,15.3,SA_7_150,7/6/2016,7,SA07
160706,7,SA,L,78,15.2,SA_7_78,7/6/2016,7,SA07
160706,7,SA,L,134,16.9,SA_7_134,7/6/2016,7,SA07
160706,7,SA,L,176,15.9,SA_7_176,7/6/2016,7,SA07
160706,7,SA,L,113,14.4,SA_7_113,7/6/2016,7,SA07
160706,7,SA,L,148,14.9,SA_7_148,7/6/2016,7,SA07
160706,7,SA,L,184,15.6,SA_7_184,7/6/2016,7,SA07
160706,7,SA,L,109,14.4,SA_7_109,7/6/2016,7,SA07
160706,7,SA,L,135,12.6,SA_7_135,7/6/2016,7,SA07
160706,7,SA,L,88,17.5,SA_7_88,7/6/2016,7,SA07
160706,7,SA,L,95,15.3,SA_7_95,7/6/2016,7,SA07
160706,7,SA,L,86,18.9,SA_7_86,7/6/2016,7,SA07
160706,7,SA,L,127,18.5,SA_7_127,7/6/2016,14,SA07
160706,7,SA,L,146,14.5,SA_7_146,7/6/2016,7,SA07
160706,7,SA,L,185,13.7,SA_7_185,7/6/2016,7,SA07
160706,7,SA,L,80,9.1,SA_7_80,7/6/2016,7,SA07
160706,7,SA,L,97,11.7,SA_7_97,7/6/2016,7,SA07
160706,7,SA,L,178,11.5,SA_7_178,7/6/2016,7,SA07
160706,7,SA,L,136,14.2,SA_7_136,7/6/2016,7,SA07
160706,7,SA,L,143,14.1,SA_7_143,7/6/2016,7,SA07
160706,7,SA,L,137,18.7,SA_7_137,7/6/2016,7,SA07
160706,7,SA,L,77,16.7,SA_7_77,7/6/2016,7,SA07
160706,7,SA,L,186,15.3,SA_7_186,7/6/2016,7,SA07
160706,7,SA,L,100,14.9,SA_7_100,7/6/2016,7,SA07
160706,7,SA,L,128,9.7,SA_7_128,7/6/2016,7,SA07
160706,7,SA,L,96,14,SA_7_96,7/6/2016,7,SA07
160706,7,SA,L,82,17.4,SA_7_82,7/6/2016,7,SA07
160706,7,SA,L,172,16.9,SA_7_172,7/6/2016,7,SA07
160706,7,SA,L,19,7.7,SA_7_19,7/6/2016,7,SA07
160706,7,SA,L,76,14.4,SA_7_76,7/6/2016,7,SA07
160706,7,SA,L,126,16.3,SA_7_126,7/6/2016,7,SA07
160706,7,SA,L,142,16.2,SA_7_142,7/6/2016,7,SA07
160706,7,SA,L,182,12.5,SA_7_182,7/6/2016,7,SA07
160706,4,DS,L,77,28.4,DS_4_77,7/6/2016,7,DS04
160706,4,DS,L,124,11.6,DS_4_124,7/6/2016,7,DS04
160706,4,DS,L,110,25,DS_4_110,7/6/2016,7,DS04
160706,4,DS,L,76,17.2,DS_4_76,7/6/2016,7,DS04
160706,4,DS,L,172,29,DS_4_172,7/6/2016,7,DS04
160706,4,DS,L,169,20,DS_4_169,7/6/2016,7,DS04
160706,4,DS,L,167,17.5,DS_4_167,7/6/2016,7,DS04
160706,4,DS,L,99,19,DS_4_99,7/6/2016,7,DS04
160706,4,DS,L,171,29.7,DS_4_171,7/6/2016,7,DS04
160706,4,DS,L,157,22.7,DS_4_157,7/6/2016,7,DS04
160706,4,DS,L,109,9.2,DS_4_109,7/6/2016,7,DS04
160706,4,DS,L,29,26.7,DS_4_29,7/6/2016,7,DS04
160706,4,DS,L,102,33.9,DS_4_102,7/6/2016,7,DS04
160706,4,DS,L,149,21.1,DS_4_149,7/6/2016,7,DS04
160706,4,DS,L,130,29.8,DS_4_130,7/6/2016,7,DS04
160706,4,DS,L,158,26.7,DS_4_158,7/6/2016,7,DS04
160706,4,DS,L,148,32.7,DS_4_148,7/6/2016,7,DS04
160706,4,DS,L,199,18.1,DS_4_199,7/6/2016,7,DS04
160706,4,DS,L,176,6.9,DS_4_176,7/6/2016,7,DS04
160706,4,DS,L,22,34.1,DS_4_22,7/6/2016,7,DS04
160706,4,DS,L,28,29.7,DS_4_28,7/6/2016,7,DS04
160706,4,DS,L,132,3.7,DS_4_132,7/6/2016,7,DS04
160706,4,DS,L,185,24.6,DS_4_185,7/6/2016,7,DS04
160706,4,DS,L,113,30.5,DS_4_113,7/6/2016,7,DS04
160706,4,DS,L,101,11.3,DS_4_101,7/6/2016,7,DS04
160706,4,DS,L,111,25.5,DS_4_111,7/6/2016,7,DS04
160706,4,DS,L,143,23.5,DS_4_143,7/6/2016,7,DS04
160706,4,DS,L,175,8.6,DS_4_175,7/6/2016,7,DS04
160706,4,DS,L,159,18.4,DS_4_159,7/6/2016,7,DS04
160706,4,DS,L,195,28.3,DS_4_195,7/6/2016,7,DS04
160706,4,DS,L,200,23.2,DS_4_200,7/6/2016,7,DS04
160706,4,DS,L,141,19.8,DS_4_141,7/6/2016,7,DS04
160706,4,DS,L,27,30.5,DS_4_27,7/6/2016,7,DS04
160706,4,DS,L,78,2.5,DS_4_78,7/6/2016,7,DS04
160706,4,DS,L,63,4.2,DS_4_63,7/6/2016,NA,DS04
160706,2,DS,L,123,25.9,DS_2_123,7/6/2016,7,DS02
160706,2,DS,L,175,33.3,DS_2_175,7/6/2016,7,DS02
160706,2,DS,L,132,24.1,DS_2_132,7/6/2016,7,DS02
160706,2,DS,D,80,9,DS_2_80,7/6/2016,7,DS02
160706,2,DS,L,141,25.3,DS_2_141,7/6/2016,7,DS02
160706,2,DS,L,198,29,DS_2_198,7/6/2016,7,DS02
160706,2,DS,D,192,18.6,DS_2_192,7/6/2016,7,DS02
160706,2,DS,L,128,10,DS_2_128,7/6/2016,7,DS02
160706,2,DS,L,174,30.4,DS_2_174,7/6/2016,7,DS02
160706,2,DS,L,94,26.3,DS_2_94,7/6/2016,7,DS02
160706,2,DS,L,104,27.6,DS_2_104,7/6/2016,7,DS02
160706,2,DS,L,176,29,DS_2_176,7/6/2016,7,DS02
160706,2,DS,L,101,25.7,DS_2_101,7/6/2016,7,DS02
160706,2,DS,L,130,26.8,DS_2_130,7/6/2016,7,DS02
160706,2,DS,L,86,18.4,DS_2_86,7/6/2016,7,DS02
160706,2,DS,L,115,4.8,DS_2_115,7/6/2016,7,DS02
160706,2,DS,L,200,4.9,DS_2_200,7/6/2016,7,DS02
160706,2,DS,L,145,1.2,DS_2_145,7/6/2016,7,DS02
160706,2,DS,L,113,25.7,DS_2_113,7/6/2016,14,DS02
160706,2,DS,L,137,5.7,DS_2_137,7/6/2016,7,DS02
160706,2,DS,L,193,31.8,DS_2_193,7/6/2016,7,DS02
160706,2,DS,L,131,27.8,DS_2_131,7/6/2016,7,DS02
160706,2,DS,L,127,28.2,DS_2_127,7/6/2016,7,DS02
160706,2,DS,L,79,20,DS_2_79,7/6/2016,7,DS02
160706,2,DS,L,152,24,DS_2_152,7/6/2016,7,DS02
160706,2,DS,L,190,8.8,DS_2_190,7/6/2016,7,DS02
160706,10,DS,D,70,14.1,DS_10_70,7/6/2016,7,DS10
160706,10,DS,D,72,16.2,DS_10_72,7/6/2016,7,DS10
160706,10,DS,L,95,30.6,DS_10_95,7/6/2016,7,DS10
160706,10,DS,L,94,3.3,DS_10_94,7/6/2016,7,DS10
160706,10,DS,L,86,29.5,DS_10_86,7/6/2016,7,DS10
